,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Rating
16254,212000.0,3.0,2.0,1470.0,8350,1.0,0,0,3.0,7.0,1470,0,1990,0,98001,47.2587,122.253,1590,8182.0,Excellent
16255,265000.0,3.0,2.0,1840.0,7300,1.0,0,0,3.0,8.0,1840,0,1966,0,98023,47.3122,122.369,1920,8010.0,Excellent
16256,400000.0,3.0,2.0,1860.0,5750,1.5,0,0,5.0,6.0,1300,560,1918,0,98116,47.5586,122.383,1550,5750.0,Good
16257,311500.0,4.0,2.0,1940.0,10133,2.0,0,0,3.0,8.0,1940,0,1992,0,98031,47.3877,122.171,1940,7265.0,Excellent
16258,1129575.0,4.0,2.0,4234.5,19160,2.0,0,0,3.0,9.5,3740,0,2003,0,98004,47.6354,122.221,3020,17557.5,Excellent
16259,225000.0,2.0,2.0,800.0,6050,1.0,0,0,4.0,6.0,800,0,1944,0,98178,47.5001,122.242,880,6050.0,Good
16260,1129575.0,4.0,2.0,3700.0,19160,1.0,0,0,3.0,9.5,2620,1080,1988,0,98006,47.5662,122.108,3480,13786.0,Excellent
16261,380000.0,3.0,2.0,1400.0,8710,1.0,0,0,4.0,7.0,1400,0,1948,0,98146,47.5066,122.377,1460,8710.0,Excellent
16262,600000.0,4.0,2.0,2250.0,11370,2.0,0,0,3.0,8.0,2250,0,1991,0,98034,47.7115,122.239,2190,9611.0,Excellent
16263,600000.0,3.0,2.0,2230.0,9053,2.0,0,0,4.0,9.0,2230,0,1987,0,98007,47.6594,122.144,2390,8038.0,Excellent
16264,315000.0,3.0,2.0,1950.0,3000,2.0,0,0,3.0,7.0,1950,0,2001,0,98146,47.4938,122.337,1620,6000.0,Excellent
16265,847000.0,5.0,2.0,2550.0,4623,2.5,0,0,4.0,9.0,2550,0,1905,0,98122,47.6092,122.294,1570,3875.0,Excellent
16266,730000.0,4.0,2.0,2750.0,10351,2.0,0,0,3.0,9.5,2750,0,1998,0,98075,47.5894,121.98,3370,10351.0,Excellent
16267,1058000.0,4.0,2.0,2290.0,11137,1.0,0,0,4.0,8.0,2290,0,1955,0,98004,47.5887,122.201,2300,10463.0,Excellent
16268,1129575.0,4.0,2.0,2350.0,17709,2.0,0,0,4.0,9.0,2350,0,1977,0,98039,47.6232,122.236,3360,17557.5,Excellent
16269,664000.0,2.0,2.0,1720.0,5785,1.0,0,0,3.0,6.0,860,860,1948,0,98118,47.5554,122.274,1680,5184.0,Good
16270,454450.0,4.0,2.0,2810.0,6000,2.0,0,0,3.0,9.0,2810,0,2007,0,98038,47.3689,122.057,2790,6000.0,Excellent
16271,341000.0,3.0,2.0,940.0,4200,1.0,0,0,3.0,7.0,940,0,1955,0,98103,47.6878,122.35,1380,4080.0,Excellent
16272,276693.0,4.0,2.0,1190.0,8875,1.5,0,0,4.0,7.0,1190,0,1946,0,98155,47.7487,122.303,1190,8875.0,Excellent
16273,185000.0,2.0,2.0,1390.0,11340,1.0,0,0,4.0,7.0,1390,0,1969,0,98168,47.4969,122.3,1200,10224.0,Excellent
16274,160000.0,2.0,2.0,1660.0,2258,2.0,0,0,3.0,7.0,1660,0,1981,0,98042,47.3793,122.146,1740,2390.0,Excellent
16275,270000.0,4.0,2.0,1920.0,8497,2.0,0,0,3.0,8.0,1920,0,1998,0,98092,47.2608,122.209,1940,8436.0,Excellent
16276,300000.0,4.0,2.0,1460.0,8760,1.0,0,0,3.0,7.0,1460,0,1958,0,98166,47.4698,122.36,1610,9375.0,Excellent
16277,264950.0,3.0,2.0,1370.0,10115,1.0,0,0,4.0,7.0,1370,0,1957,0,98022,47.2027,122.0,1450,9282.0,Excellent
16278,209950.0,2.0,2.0,1050.0,6250,1.0,0,0,4.0,6.0,840,210,1943,0,98168,47.5024,122.333,1310,12500.0,Good
16279,850000.0,3.0,2.0,3360.0,8708,2.0,0,0,3.0,9.0,3360,0,2006,0,98053,47.7037,122.016,1810,4764.0,Excellent
16280,645000.0,4.0,2.0,3160.0,11380,2.0,0,0,3.0,9.0,3160,0,1983,0,98074,47.6318,122.039,2970,10385.0,Excellent
16281,855000.0,4.0,2.0,2480.0,19160,2.0,0,0,4.0,9.0,2480,0,1973,0,98005,47.6441,122.154,3160,17557.5,Excellent
16282,632500.0,4.0,2.0,2720.0,19160,2.0,0,0,3.0,9.5,2720,0,1994,0,98077,47.7402,122.035,3270,17557.5,Excellent
16283,289950.0,3.0,2.0,2070.0,5013,2.0,0,0,3.0,8.0,2070,0,1987,0,98023,47.3202,122.395,1670,5013.0,Excellent
16284,850000.0,2.0,2.0,2170.0,19160,1.0,0,0,4.0,8.0,2170,0,1952,0,98177,47.7542,122.372,3020,17557.5,Excellent
16285,565000.0,4.0,2.0,3260.0,4900,2.0,0,0,3.0,9.0,3260,0,2013,0,98059,47.4812,122.123,3260,6132.0,Excellent
16286,792000.0,3.0,2.0,2250.0,19160,2.0,0,0,3.0,8.0,2250,0,1999,0,98074,47.6569,122.088,2940,17557.5,Excellent
16287,260000.0,3.0,2.0,1950.0,9600,1.0,0,0,4.0,7.0,1200,750,1987,0,98092,47.2762,122.148,1760,8850.0,Excellent
16288,585000.0,3.0,2.0,2220.0,19160,1.0,0,0,3.0,7.0,2220,0,1991,0,98019,47.7586,121.911,1600,17557.5,Excellent
16289,295500.0,3.0,2.0,1330.0,10523,1.0,0,0,3.0,7.0,1000,330,1981,0,98055,47.4605,122.206,1320,8775.0,Excellent
16290,329000.0,4.0,2.0,1190.0,7877,1.5,0,0,5.0,7.0,1190,0,1946,0,98155,47.7538,122.322,1480,9975.0,Excellent
16291,750000.0,3.0,2.0,2770.0,15232,1.0,0,0,3.0,8.0,1570,1200,1976,0,98006,47.5706,122.16,2340,11400.0,Excellent
16292,495000.0,4.0,2.0,2310.0,7555,2.0,0,0,3.0,9.0,2310,0,1997,0,98155,47.7544,122.303,1980,8416.0,Excellent
16293,672500.0,3.0,2.0,1580.0,5750,1.0,0,0,4.0,8.0,1330,250,1947,0,98199,47.6339,122.392,2480,5750.0,Excellent
16294,1129575.0,5.0,2.0,2800.0,3200,1.5,0,0,5.0,9.5,1910,890,1932,0,98109,47.6421,122.35,2450,3500.0,Excellent
16295,405000.0,3.0,2.0,1500.0,9636,2.0,0,0,3.0,7.0,1500,0,1994,0,98011,47.75,122.176,1700,9656.0,Excellent
16296,620000.0,3.0,2.0,2140.0,5808,1.0,0,0,3.0,7.0,1070,1070,1947,0,98119,47.6435,122.373,1930,5808.0,Excellent
16297,615000.0,4.0,2.0,2330.0,7020,1.0,0,0,4.0,8.0,1450,880,1973,0,98006,47.562,122.139,2330,8500.0,Excellent
16298,887000.0,5.5,2.0,3830.0,11180,1.0,0,0,5.0,9.0,2440,1390,1962,0,98008,47.5849,122.113,2500,10400.0,Excellent
16299,1057000.0,4.0,2.0,4234.5,5000,2.5,0,0,3.0,8.0,3270,1240,1941,0,98117,47.6852,122.4,2010,5000.0,Excellent
16300,753000.0,4.0,2.0,2160.0,19160,1.0,0,0,4.0,8.0,1660,500,1974,0,98005,47.6378,122.185,2430,17557.5,Excellent
16301,1129575.0,3.0,2.0,3170.0,5000,2.0,0,0,5.0,9.5,2230,940,1975,0,98102,47.6349,122.318,3170,5400.0,Excellent
16302,1129575.0,4.0,2.0,4234.5,19160,2.0,0,0,4.0,9.5,3350,1400,2000,0,98039,47.6395,122.234,2980,17557.5,Excellent
16303,365000.0,3.0,2.0,1520.0,8519,1.0,0,0,3.0,7.0,1520,0,1954,0,98133,47.7712,122.339,1570,9000.0,Excellent
16304,870000.0,4.0,2.0,3410.0,19160,2.0,0,0,4.0,9.5,3410,0,1982,0,98006,47.5559,122.149,2490,15512.0,Excellent
16305,321000.0,4.0,2.0,1830.0,9601,2.0,0,0,3.0,7.0,1830,0,2003,0,98038,47.3541,122.015,1830,5892.0,Excellent
16306,280000.0,3.0,2.0,1550.0,4486,2.0,0,0,3.0,7.0,1550,0,2000,0,98001,47.3299,122.269,1700,4487.0,Excellent
16307,288000.0,3.0,2.0,1520.0,3593,2.0,0,0,3.0,7.0,1520,0,2004,0,98038,47.3842,122.042,1610,3612.0,Excellent
16308,248500.0,3.0,2.0,1240.0,12285,1.0,0,0,3.0,7.0,620,620,1939,0,98023,47.3219,122.341,1560,11564.0,Excellent
16309,330000.0,4.0,2.0,2380.0,13550,2.0,0,0,3.0,7.0,2380,0,1999,0,98188,47.4486,122.288,1230,9450.0,Excellent
16310,740000.0,5.0,2.0,2720.0,11454,2.0,0,0,3.0,9.0,1830,890,1988,0,98052,47.6466,122.119,2920,11310.0,Excellent
16311,445000.0,3.0,2.0,2210.0,8010,2.0,0,0,3.0,8.0,2210,0,1998,0,98045,47.4845,121.8205,2430,9600.0,Excellent
16312,198500.0,2.0,2.0,1050.0,9600,1.0,0,0,4.0,6.0,1050,0,1959,0,98023,47.3274,122.346,990,8880.0,Good
16313,280000.0,5.5,2.0,1940.0,5458,2.0,0,0,3.0,7.0,1940,0,1994,0,98092,47.3191,122.177,1710,5688.0,Excellent
16314,336500.0,3.0,2.0,1420.0,3433,2.0,0,0,4.0,7.0,1420,0,1981,0,98034,47.7245,122.163,1150,3432.0,Excellent
16315,267000.0,3.0,2.0,1690.0,10336,2.0,0,0,4.0,7.0,1690,0,1989,0,98010,47.311,122.003,1580,7700.0,Excellent
16316,315000.0,3.0,2.0,1160.0,9180,1.0,0,0,3.0,7.0,1160,0,1968,0,98077,47.7427,122.072,1160,10282.0,Excellent
16317,545000.0,4.0,2.0,2040.0,7412,2.0,0,0,3.0,8.0,2040,0,1988,0,98074,47.6347,122.026,2050,7830.0,Excellent
16318,274950.0,3.0,2.0,1840.0,16679,1.0,0,0,3.0,8.0,1840,0,1989,0,98001,47.3207,122.275,1910,15571.0,Excellent
16319,500000.0,2.0,2.0,1440.0,7130,1.0,0,0,3.0,7.0,1210,230,1948,0,98115,47.6778,122.267,1970,7130.0,Excellent
16320,299000.0,3.0,2.0,1390.0,9624,1.5,0,0,4.0,7.0,1390,0,1954,0,98155,47.7758,122.301,1440,9624.0,Excellent
16321,420000.0,3.0,2.0,1470.0,1445,2.0,0,0,3.0,8.0,1160,310,2005,0,98029,47.5468,121.998,1470,1525.0,Excellent
16322,620000.0,3.0,2.0,1776.0,1248,3.0,0,0,3.0,8.0,1604,172,2006,0,98103,47.6539,122.352,1780,1248.0,Excellent
16323,575950.0,3.0,2.0,1640.0,12000,1.0,0,0,3.0,7.0,1180,460,1967,0,98008,47.6252,122.104,1620,12000.0,Excellent
16324,666500.0,4.0,2.0,2860.0,6600,2.0,0,0,3.0,9.0,2860,0,2000,0,98074,47.6067,122.017,2790,6723.0,Excellent
16325,180000.0,4.0,2.0,1740.0,7292,1.0,0,0,3.0,7.0,1020,720,1962,0,98168,47.4787,122.302,1740,7573.0,Excellent
16326,261350.0,3.0,2.0,1390.0,18200,1.0,0,0,4.0,7.0,1390,0,1962,0,98023,47.3208,122.337,1810,9675.0,Excellent
16327,1030000.0,4.0,2.0,2730.0,5607,1.0,0,0,5.0,9.0,1660,1070,1948,0,98199,47.6387,122.396,1720,5400.0,Excellent
16328,390000.0,3.0,2.0,1435.0,8960,1.0,0,0,4.0,8.0,1435,0,1969,0,98058,47.4525,122.149,2030,9450.0,Excellent
16329,253500.0,3.0,2.0,1640.0,12384,1.0,0,0,4.0,7.0,1090,550,1954,0,98003,47.3256,122.298,1550,11200.0,Excellent
16330,625000.0,4.0,2.0,2630.0,19160,2.0,0,0,3.0,8.0,2630,0,1986,0,98072,47.775,122.125,2680,17557.5,Excellent
16331,255000.0,4.0,2.0,1580.0,7800,1.0,0,0,4.0,7.0,1580,0,1959,0,98059,47.481,122.163,1320,7800.0,Excellent
16332,257000.0,3.0,2.0,1740.0,3721,2.0,0,0,3.0,8.0,1740,0,2009,0,98002,47.3363,122.213,2030,3794.0,Excellent
16333,869000.0,2.0,2.0,1900.0,13122,1.0,0,0,3.0,7.0,1100,800,1954,0,98178,47.5121,122.248,1650,13160.0,Excellent
16334,745000.0,4.0,2.0,3130.0,10860,2.0,0,0,3.0,9.5,3130,0,1990,0,98075,47.56,122.04,3130,10860.0,Excellent
16335,1129575.0,4.0,2.0,3500.0,9525,2.0,0,0,3.0,9.5,3500,0,1999,0,98040,47.5641,122.221,2630,9525.0,Excellent
16336,350000.0,3.0,2.0,2130.0,7500,1.0,0,0,4.0,7.0,1090,1040,1956,0,98166,47.4593,122.343,1590,7500.0,Excellent
16337,475000.0,3.0,2.0,950.0,1110,2.0,0,0,3.0,8.0,950,0,2003,0,98102,47.6226,122.319,1230,1215.0,Excellent
16338,540000.0,3.0,2.0,1720.0,11656,2.0,0,0,3.0,8.0,1720,0,1987,0,98052,47.6791,122.113,1890,10336.0,Excellent
16339,175000.0,2.0,2.0,830.0,2699,1.0,0,0,3.0,7.0,830,0,1996,0,98038,47.3839,122.038,1030,3574.0,Excellent
16340,100000.0,2.0,2.0,660.0,5240,1.0,0,0,4.0,5.5,660,0,1912,0,98032,47.3881,122.234,850,5080.0,Good
16341,890000.0,5.0,2.0,2590.0,4652,2.0,0,0,4.0,8.0,2310,280,1907,0,98122,47.6038,122.294,2360,4650.0,Excellent
16342,280000.0,3.0,2.0,1600.0,4271,2.0,0,0,3.0,7.0,1600,0,2000,0,98001,47.3303,122.269,1700,4746.0,Excellent
16343,1050000.0,4.0,2.0,4234.5,13833,2.0,0,0,3.0,9.5,3320,1070,2003,0,98029,47.5566,122.026,3665,11652.0,Excellent
16344,486000.0,4.0,2.0,3560.0,12047,2.0,0,0,3.0,9.5,3560,0,1988,0,98023,47.3019,122.341,3420,11250.0,Excellent
16345,670000.0,5.0,2.0,2860.0,19160,2.0,0,0,5.0,8.0,2860,0,1958,0,98065,47.5265,121.835,1670,17557.5,Excellent
16346,480000.0,3.0,2.0,1640.0,7847,2.0,0,0,3.0,8.0,1640,0,1987,0,98029,47.5684,122.018,1870,6079.0,Excellent
16347,440000.0,3.0,2.0,1500.0,6180,1.0,0,0,4.0,6.0,1060,440,1947,0,98118,47.5689,122.284,1740,6180.0,Good
16348,1129575.0,3.0,2.0,3990.0,8505,2.0,0,0,3.0,9.0,2870,1120,1922,0,98144,47.5744,122.283,3640,8505.0,Excellent
16349,743700.0,4.0,2.0,2610.0,19160,2.0,0,0,3.0,9.5,2610,0,1988,0,98053,47.6662,122.057,2870,17557.5,Excellent
16350,449950.0,3.0,2.0,1470.0,7590,1.0,0,0,3.0,7.0,1470,0,1988,0,98117,47.6964,122.362,1700,5080.0,Excellent
16351,367000.0,2.0,2.0,700.0,2334,1.0,0,0,3.0,7.0,700,0,1945,0,98117,47.701,122.39,2300,5000.0,Excellent
16352,1129575.0,4.0,2.0,3960.0,12895,2.0,0,0,3.0,9.5,3740,0,2001,0,98059,47.5211,122.151,3665,12040.0,Excellent
16353,201000.0,3.0,2.0,900.0,7576,1.0,0,0,4.0,6.0,900,0,1959,0,98002,47.2881,122.22,1220,7452.0,Good
16354,575000.0,3.0,2.0,2010.0,3800,2.0,0,0,2.0,7.0,2010,0,1922,0,98112,47.6408,122.307,1540,3800.0,Excellent
16355,295000.0,3.0,2.0,1940.0,10350,1.0,0,0,3.0,7.0,1420,520,1979,0,98001,47.3385,122.256,1810,7800.0,Excellent
16356,190000.0,3.0,2.0,1510.0,8760,1.0,0,0,4.0,6.0,1510,0,1946,0,98002,47.3015,122.216,1040,7828.0,Good
16357,742500.0,2.0,2.0,2020.0,5000,1.0,0,0,3.0,8.0,1350,670,1952,0,98117,47.6758,122.375,1160,1118.0,Excellent
16358,875000.0,5.5,2.0,4234.5,11453,2.0,0,0,3.0,9.0,3000,1400,2001,0,98056,47.5156,122.204,2730,5661.0,Excellent
16359,1129575.0,4.0,2.0,4010.0,10880,2.0,0,0,4.0,9.5,3150,860,1990,0,98040,47.5359,122.213,3530,17310.0,Excellent
16360,600000.0,4.0,2.0,3070.0,8400,2.0,0,0,4.0,8.0,3070,0,1970,0,98034,47.7316,122.169,1880,8000.0,Excellent
16361,207000.0,3.0,2.0,1460.0,11100,1.0,0,0,3.0,7.0,1460,0,1956,0,98003,47.3253,122.298,1460,11100.0,Excellent
16362,650000.0,4.0,2.0,3260.0,5335,2.0,0,0,3.0,9.0,3260,0,2003,0,98065,47.5414,121.864,3180,5438.0,Excellent
16363,275000.0,2.0,2.0,830.0,5610,1.0,0,0,3.0,6.0,830,0,1922,0,98126,47.5674,122.367,1310,2793.0,Good
16364,1129575.0,4.0,2.0,2390.0,4200,2.0,0,0,3.0,9.0,2150,240,1924,0,98102,47.6272,122.318,2800,5250.0,Excellent
16365,262500.0,3.0,2.0,1130.0,7200,1.0,0,0,4.0,6.0,1130,0,1944,0,98166,47.4779,122.342,1270,7500.0,Good
16366,399000.0,2.0,2.0,1120.0,8661,1.0,0,0,3.0,7.0,1120,0,1946,0,98125,47.7034,122.307,1470,7205.0,Excellent
16367,139000.0,4.0,2.0,1410.0,10648,1.0,0,0,4.0,7.0,1410,0,1966,0,98030,47.3736,122.188,1410,10522.0,Excellent
16368,575000.0,3.0,2.0,1750.0,4797,2.0,0,0,4.0,7.0,1750,0,1991,0,98033,47.6954,122.199,1750,4293.0,Excellent
16369,580000.0,2.0,2.0,1040.0,3200,1.0,0,0,3.0,7.0,1040,0,1926,0,98103,47.6558,122.334,1890,4000.0,Excellent
16370,468000.0,3.0,2.0,1630.0,2490,2.0,0,0,3.0,7.0,1630,0,2004,0,98053,47.6807,122.031,1630,2680.0,Excellent
16371,230000.0,3.0,2.0,1380.0,10112,1.0,0,0,4.0,7.0,940,440,1963,0,98023,47.3196,122.351,1240,10112.0,Excellent
16372,675000.0,4.0,2.0,3680.0,18804,2.0,0,0,3.0,9.5,3680,0,1990,0,98074,47.6193,122.014,3200,15954.0,Excellent
16373,318000.0,3.0,2.0,1250.0,19160,1.0,0,0,3.0,7.0,1250,0,1970,0,98072,47.7514,122.108,1640,17557.5,Excellent
16374,332100.0,5.0,2.0,2660.0,6978,2.0,0,0,3.0,8.0,1980,680,1996,0,98092,47.2631,122.212,2220,7294.0,Excellent
16375,175000.0,2.0,2.0,620.0,6600,1.0,0,0,3.0,6.0,620,0,1963,0,98168,47.4862,122.33,1050,6600.0,Good
16376,817000.0,4.0,2.0,2600.0,10660,2.0,0,0,4.0,8.0,2600,0,1979,0,98006,47.5533,122.156,3150,10660.0,Excellent
16377,1129575.0,4.0,2.0,2150.0,8119,2.0,0,0,3.0,8.0,2150,0,1953,0,98039,47.6335,122.236,1590,8119.0,Excellent
16378,525000.0,3.0,2.0,1470.0,6550,1.0,0,0,3.0,7.0,1070,400,1916,0,98126,47.5463,122.381,1440,6550.0,Excellent
16379,189000.0,3.0,2.0,1380.0,7282,1.5,0,0,5.0,6.0,1380,0,1915,0,98002,47.3006,122.223,860,4826.0,Good
16380,629950.0,3.0,2.0,1680.0,1683,2.0,0,0,3.0,9.0,1120,560,2014,0,98119,47.6425,122.374,1610,1618.0,Excellent
16381,641500.0,1.5,2.0,1000.0,9084,1.0,0,0,3.0,7.0,1000,0,1950,0,98146,47.5007,122.382,1090,6536.0,Excellent
16382,490000.0,3.0,2.0,1630.0,7573,1.0,0,0,3.0,7.0,1230,400,1983,0,98034,47.7273,122.211,1550,7695.0,Excellent
16383,415000.0,3.0,2.0,1790.0,15142,1.0,0,0,3.0,7.0,1360,430,1976,0,98072,47.7362,122.172,1910,7500.0,Excellent
16384,250000.0,2.0,2.0,890.0,6380,1.0,0,0,3.0,6.0,890,0,1951,0,98115,47.691,122.303,990,6380.0,Good
16385,781000.0,3.0,2.0,1290.0,8175,1.0,0,0,4.0,7.0,820,470,1952,0,98004,47.6296,122.205,2130,8577.0,Excellent
16386,400000.0,4.0,2.0,2420.0,7927,1.0,0,0,4.0,7.0,1400,1020,1973,0,98133,47.7583,122.343,2120,7693.0,Excellent
16387,935000.0,4.0,2.0,3680.0,7105,2.0,0,0,3.0,9.5,2890,790,2008,0,98115,47.6956,122.311,1580,6815.0,Excellent
16388,575000.0,4.0,2.0,3020.0,17810,1.0,0,0,3.0,9.0,1600,1400,1979,0,98155,47.7735,122.281,2500,15815.0,Excellent
16389,1129575.0,4.0,2.0,4234.5,11189,2.0,0,0,3.0,9.5,3740,0,2006,0,98033,47.6526,122.191,3390,12540.0,Excellent
16390,302300.0,5.0,2.0,3130.0,9450,1.0,0,0,4.0,8.0,1580,1400,1973,0,98023,47.3099,122.384,1900,9000.0,Excellent
16391,355000.0,2.0,2.0,900.0,6656,1.0,0,0,3.0,7.0,900,0,1940,0,98126,47.5467,122.377,1230,6400.0,Excellent
16392,1129575.0,3.0,2.0,2880.0,7599,1.0,0,0,3.0,9.0,1710,1170,1958,0,98033,47.6938,122.215,2920,12401.0,Excellent
16393,926250.0,4.0,2.0,2390.0,17717,1.0,0,0,4.0,8.0,2390,0,1964,0,98040,47.5755,122.218,2390,10730.0,Excellent
16394,300000.0,3.0,2.0,1450.0,7620,1.0,0,0,4.0,7.0,1050,400,1955,0,98166,47.4569,122.354,1380,7620.0,Excellent
16395,361500.0,3.0,2.0,1070.0,9000,1.0,0,0,4.0,7.0,1070,0,1978,0,98052,47.6984,122.132,1700,8400.0,Excellent
16396,616000.0,3.0,2.0,1740.0,9840,1.0,0,0,4.0,8.0,1740,0,1963,0,98040,47.5748,122.237,1930,9840.0,Excellent
16397,395000.0,2.0,2.0,1210.0,1161,2.0,0,0,3.0,8.0,1210,0,2014,0,98029,47.5513,121.998,1700,2285.0,Excellent
16398,245000.0,3.0,2.0,2100.0,10000,1.0,0,0,4.0,7.0,2100,0,1954,0,98198,47.4222,122.331,1300,7500.0,Excellent
16399,206000.0,3.0,2.0,1060.0,9600,1.0,0,0,4.0,6.0,1060,0,1962,0,98023,47.2878,122.358,1060,9604.0,Good
16400,706000.0,4.0,2.0,3280.0,16575,1.0,0,0,3.0,9.0,2190,1090,1972,0,98188,47.426,122.285,1570,13209.0,Excellent
16401,578000.0,3.0,2.0,1660.0,6000,1.5,0,0,3.0,7.0,1660,0,1937,0,98199,47.6409,122.401,1640,6000.0,Excellent
16402,341950.0,5.0,2.0,3070.0,5252,2.0,0,0,3.0,8.0,3070,0,2005,0,98042,47.3666,122.128,2760,5203.0,Excellent
16403,305000.0,3.0,2.0,1150.0,9048,1.0,0,0,2.0,7.0,1150,0,1922,0,98033,47.6755,122.177,1550,8207.0,Excellent
16404,575000.0,3.0,2.0,1710.0,3600,1.0,0,0,3.0,7.0,1590,120,1909,0,98119,47.642,122.36,1710,3600.0,Excellent
16405,330000.0,3.0,2.0,1180.0,19160,1.0,0,0,4.0,6.0,1180,0,1959,0,98027,47.5278,122.063,1410,17557.5,Good
16406,445000.0,4.0,2.0,2130.0,7200,2.0,0,0,3.0,7.0,2130,0,1972,0,98034,47.7152,122.168,1990,7200.0,Excellent
16407,333000.0,3.0,2.0,1050.0,7560,1.0,0,0,3.0,7.0,1050,0,1951,0,98126,47.525,122.371,1490,7560.0,Excellent
16408,598500.0,4.0,2.0,2520.0,3980,2.0,0,0,3.0,8.0,2520,0,2005,0,98027,47.5401,122.07,2610,3980.0,Excellent
16409,225000.0,2.0,2.0,700.0,6000,1.0,0,0,3.0,6.0,700,0,1943,0,98055,47.4671,122.212,1320,6000.0,Good
16410,570000.0,4.0,2.0,2640.0,4200,2.0,0,0,3.0,8.0,2640,0,1998,0,98074,47.6038,122.02,2460,4200.0,Excellent
16411,630000.0,5.0,2.0,2330.0,6783,1.0,0,0,3.0,7.0,1310,1020,1956,0,98115,47.6955,122.295,1930,6783.0,Excellent
16412,779000.0,5.0,2.0,2830.0,7738,2.0,0,0,4.0,8.0,2830,0,1977,0,98006,47.5582,122.136,2300,9840.0,Excellent
16413,760000.0,4.0,2.0,3720.0,13591,2.0,0,0,3.0,9.5,3720,0,2004,0,98065,47.536,121.858,3665,14282.0,Excellent
16414,322968.0,5.0,2.0,1890.0,9600,1.0,0,0,4.0,7.0,1890,0,1960,0,98028,47.7391,122.241,2350,5308.0,Excellent
16415,595000.0,4.0,2.0,2910.0,7287,2.0,0,0,3.0,8.0,2910,0,1998,0,98065,47.5354,121.869,2420,6180.0,Excellent
16416,321000.0,4.0,2.0,1300.0,18836,1.0,0,0,4.0,7.0,1300,0,1941,0,98056,47.5029,122.188,1540,8498.0,Excellent
16417,653000.0,3.0,2.0,2770.0,19160,2.0,0,0,3.0,8.0,2770,0,1985,0,98072,47.775,122.124,2720,17557.5,Excellent
16418,750000.0,4.0,2.0,2520.0,19160,1.0,0,0,3.0,8.0,1420,1100,1960,0,98146,47.4996,122.378,1700,8100.0,Excellent
16419,530000.0,3.0,2.0,1340.0,4284,1.0,0,0,3.0,7.0,1080,260,1910,0,98105,47.6633,122.324,1960,4080.0,Excellent
16420,352750.0,2.0,2.0,1060.0,1241,2.0,0,0,3.0,7.0,960,100,2008,0,98144,47.5999,122.3,1170,1400.0,Excellent
16421,424950.0,4.0,2.0,2480.0,8563,2.0,0,0,3.0,8.0,2480,0,1992,0,98038,47.381,122.033,2460,8660.0,Excellent
16422,427000.0,5.0,2.0,2220.0,4000,1.0,0,0,3.0,7.0,1230,990,1973,0,98144,47.5754,122.305,1580,4000.0,Excellent
16423,558000.0,4.0,2.0,3220.0,5120,2.0,0,0,3.0,9.0,2420,800,2000,0,98118,47.5434,122.27,1770,7680.0,Excellent
16424,438200.0,2.0,2.0,1600.0,5643,1.0,0,0,3.0,7.0,1600,0,1954,0,98115,47.6968,122.279,1600,5746.0,Excellent
16425,340000.0,1.5,2.0,640.0,4800,1.0,0,0,3.0,6.0,640,0,1918,0,98136,47.5551,122.382,1250,2847.0,Good
16426,830005.0,4.0,2.0,3610.0,7904,3.0,0,0,3.0,9.5,3290,320,1994,0,98117,47.6992,122.385,2460,7300.0,Excellent
16427,548000.0,4.0,2.0,3420.0,5012,2.0,0,0,3.0,9.5,2330,1090,2008,0,98019,47.732,121.982,2320,5465.0,Excellent
16428,411715.0,3.0,2.0,1840.0,5101,1.0,0,0,5.0,7.0,1040,800,1952,0,98108,47.5585,122.317,1340,5000.0,Excellent
16429,865000.0,4.0,2.0,2790.0,16117,2.0,0,0,4.0,9.0,2790,0,1999,0,98005,47.6033,122.155,2740,17557.5,Excellent
16430,1129575.0,5.5,2.0,4234.5,13928,2.0,0,0,3.0,9.5,3740,1400,2013,0,98006,47.5382,122.114,3665,13928.0,Excellent
16431,688000.0,3.0,2.0,3450.0,16200,2.0,0,0,3.0,9.5,3450,0,1983,0,98074,47.6319,122.041,3130,12150.0,Excellent
16432,399950.0,4.0,2.0,2350.0,5100,2.0,0,0,3.0,8.0,2350,0,2003,0,98038,47.3507,122.007,2190,5100.0,Excellent
16433,555000.0,3.0,2.0,1250.0,4590,1.5,0,0,3.0,6.0,970,280,1903,0,98115,47.6757,122.327,1830,4080.0,Good
16434,677000.0,3.0,2.0,2000.0,3207,1.0,0,0,4.0,7.0,1100,900,1916,0,98103,47.6561,122.341,1460,3200.0,Excellent
16435,539000.0,3.0,2.0,2260.0,9568,1.0,0,0,3.0,8.0,1780,480,1985,0,98074,47.6457,122.058,2250,9744.0,Excellent
16436,410000.0,3.0,2.0,1510.0,6597,1.0,0,0,4.0,6.0,950,560,1939,0,98144,47.5938,122.315,1460,5320.0,Good
16437,472000.0,2.0,2.0,1800.0,2748,2.0,0,0,4.0,9.0,1800,0,1979,0,98008,47.6104,122.113,1800,2755.0,Excellent
16438,755000.0,3.0,2.0,2420.0,8856,1.0,0,0,3.0,9.0,1620,800,1957,0,98118,47.5405,122.263,2650,9750.0,Excellent
16439,269900.0,5.0,2.0,1750.0,8325,1.0,0,0,5.0,7.0,1750,0,1966,0,98031,47.4007,122.198,1430,8325.0,Excellent
